2019-07-23 16:40:13,844 INFO  Logger.cs: 70 - 
2019-07-23 17:28:35,821 INFO  ExportHelperExtension.cs: 1145 - Found 19 in wheel-2
2019-07-23 17:28:35,821 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in wheel-2
2019-07-23 17:28:35,822 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from FSAE Mg CAST 7x13 WHEEL CENTRAL LOCK STANDARD VERSION_igs-1
2019-07-23 17:28:35,822 INFO  ExportHelperExtension.cs: 1145 - Found 17 in FSAE Mg CAST 7x13 WHEEL CENTRAL LOCK STANDARD VERSION_igs-1
2019-07-23 17:28:35,823 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in FSAE Mg CAST 7x13 WHEEL CENTRAL LOCK STANDARD VERSION_igs-1
2019-07-23 17:28:35,823 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from FSAE Mg CAST 7x13 WHEEL CENTRAL LOCK STANDARD VERSION_igs-2
2019-07-23 17:28:35,824 INFO  ExportHelperExtension.cs: 1145 - Found 17 in FSAE Mg CAST 7x13 WHEEL CENTRAL LOCK STANDARD VERSION_igs-2
2019-07-23 17:28:35,825 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in FSAE Mg CAST 7x13 WHEEL CENTRAL LOCK STANDARD VERSION_igs-2
2019-07-23 17:28:35,826 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from motorDriver-1
2019-07-23 17:28:35,826 INFO  ExportHelperExtension.cs: 1145 - Found 17 in motorDriver-1
2019-07-23 17:28:35,827 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in motorDriver-1
2019-07-23 17:28:35,828 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from RP-lidar-A1_igs-1
2019-07-23 17:28:35,829 INFO  ExportHelperExtension.cs: 1145 - Found 32 in RP-lidar-A1_igs-1
2019-07-23 17:28:35,829 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in RP-lidar-A1_igs-1
2019-07-23 17:28:35,830 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from jetsonNano-1
2019-07-23 17:28:35,830 INFO  ExportHelperExtension.cs: 1145 - Found 25 in jetsonNano-1
2019-07-23 17:28:35,831 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in jetsonNano-1
2019-07-23 17:28:35,831 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from battery_case-1
2019-07-23 17:28:35,831 INFO  ExportHelperExtension.cs: 1145 - Found 17 in battery_case-1
2019-07-23 17:28:35,832 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in battery_case-1
2019-07-23 17:28:35,832 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from batteryPack-1
2019-07-23 17:28:35,833 INFO  ExportHelperExtension.cs: 1145 - Found 18 in batteryPack-1
2019-07-23 17:28:35,833 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in batteryPack-1
2019-07-23 17:28:35,833 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from batteryCase2-1
2019-07-23 17:28:35,877 INFO  ExportHelperExtension.cs: 1145 - Found 17 in batteryCase2-1
2019-07-23 17:28:35,877 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in batteryCase2-1
2019-07-23 17:28:35,878 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from motor_support_frame_R-1
2019-07-23 17:28:35,878 INFO  ExportHelperExtension.cs: 1145 - Found 17 in motor_support_frame_R-1
2019-07-23 17:28:35,879 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in motor_support_frame_R-1
2019-07-23 17:28:35,880 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from motor_support_frame-1
2019-07-23 17:28:35,880 INFO  ExportHelperExtension.cs: 1145 - Found 17 in motor_support_frame-1
2019-07-23 17:28:35,881 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in motor_support_frame-1
2019-07-23 17:28:35,881 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from motordriverFrame-1
2019-07-23 17:28:35,882 INFO  ExportHelperExtension.cs: 1145 - Found 17 in motordriverFrame-1
2019-07-23 17:28:35,883 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in motordriverFrame-1
2019-07-23 17:28:35,884 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from motor_GM36A-3229E-2
2019-07-23 17:28:35,885 INFO  ExportHelperExtension.cs: 1145 - Found 20 in motor_GM36A-3229E-2
2019-07-23 17:28:35,886 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in motor_GM36A-3229E-2
2019-07-23 17:28:35,887 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [CoordSys] from motor_GM36A-3229E-1
2019-07-23 17:28:35,888 INFO  ExportHelperExtension.cs: 1145 - Found 20 in motor_GM36A-3229E-1
2019-07-23 17:28:35,889 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [CoordSys] in motor_GM36A-3229E-1
2019-07-23 17:28:35,890 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from mobileBot_v1.1.SLDASM
2019-07-23 17:28:35,891 INFO  ExportHelperExtension.cs: 1145 - Found 66 in mobileBot_v1.1.SLDASM
2019-07-23 17:28:35,892 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in mobileBot_v1.1.SLDASM
2019-07-23 17:28:35,893 INFO  ExportHelperExtension.cs: 1158 - Proceeding through assembly components
2019-07-23 17:28:35,894 INFO  ExportHelperExtension.cs: 1170 - 19 components to check
2019-07-23 17:28:35,895 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from body-1
2019-07-23 17:28:35,897 INFO  ExportHelperExtension.cs: 1145 - Found 19 in body-1
2019-07-23 17:28:35,898 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in body-1
2019-07-23 17:28:35,899 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from wheel-1
2019-07-23 17:28:35,900 INFO  ExportHelperExtension.cs: 1145 - Found 19 in wheel-1
2019-07-23 17:28:35,901 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in wheel-1
2019-07-23 17:28:35,902 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from ballCaster-1
2019-07-23 17:28:35,903 INFO  ExportHelperExtension.cs: 1145 - Found 18 in ballCaster-1
2019-07-23 17:28:35,904 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in ballCaster-1
2019-07-23 17:28:35,905 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from battery_ABF11V2200mAh-1
2019-07-23 17:28:35,906 INFO  ExportHelperExtension.cs: 1145 - Found 17 in battery_ABF11V2200mAh-1
2019-07-23 17:28:35,907 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in battery_ABF11V2200mAh-1
2019-07-23 17:28:35,908 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from Arduino MEGA 2560 R3_stp-1
2019-07-23 17:28:35,910 INFO  ExportHelperExtension.cs: 1145 - Found 87 in Arduino MEGA 2560 R3_stp-1
2019-07-23 17:28:35,911 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in Arduino MEGA 2560 R3_stp-1
2019-07-23 17:28:35,912 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from wheel-2
2019-07-23 17:28:35,912 INFO  ExportHelperExtension.cs: 1145 - Found 19 in wheel-2
2019-07-23 17:28:35,913 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in wheel-2
2019-07-23 17:28:35,913 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from FSAE Mg CAST 7x13 WHEEL CENTRAL LOCK STANDARD VERSION_igs-1
2019-07-23 17:28:35,914 INFO  ExportHelperExtension.cs: 1145 - Found 17 in FSAE Mg CAST 7x13 WHEEL CENTRAL LOCK STANDARD VERSION_igs-1
2019-07-23 17:28:35,914 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in FSAE Mg CAST 7x13 WHEEL CENTRAL LOCK STANDARD VERSION_igs-1
2019-07-23 17:28:35,915 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from FSAE Mg CAST 7x13 WHEEL CENTRAL LOCK STANDARD VERSION_igs-2
2019-07-23 17:28:35,915 INFO  ExportHelperExtension.cs: 1145 - Found 17 in FSAE Mg CAST 7x13 WHEEL CENTRAL LOCK STANDARD VERSION_igs-2
2019-07-23 17:28:35,916 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in FSAE Mg CAST 7x13 WHEEL CENTRAL LOCK STANDARD VERSION_igs-2
2019-07-23 17:28:35,916 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from motorDriver-1
2019-07-23 17:28:35,917 INFO  ExportHelperExtension.cs: 1145 - Found 17 in motorDriver-1
2019-07-23 17:28:35,918 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in motorDriver-1
2019-07-23 17:28:35,919 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from RP-lidar-A1_igs-1
2019-07-23 17:28:35,919 INFO  ExportHelperExtension.cs: 1145 - Found 32 in RP-lidar-A1_igs-1
2019-07-23 17:28:35,920 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in RP-lidar-A1_igs-1
2019-07-23 17:28:35,921 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from jetsonNano-1
2019-07-23 17:28:35,921 INFO  ExportHelperExtension.cs: 1145 - Found 25 in jetsonNano-1
2019-07-23 17:28:35,922 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in jetsonNano-1
2019-07-23 17:28:35,922 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from battery_case-1
2019-07-23 17:28:35,923 INFO  ExportHelperExtension.cs: 1145 - Found 17 in battery_case-1
2019-07-23 17:28:35,924 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in battery_case-1
2019-07-23 17:28:35,924 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from batteryPack-1
2019-07-23 17:28:35,925 INFO  ExportHelperExtension.cs: 1145 - Found 18 in batteryPack-1
2019-07-23 17:28:35,925 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in batteryPack-1
2019-07-23 17:28:35,926 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from batteryCase2-1
2019-07-23 17:28:35,926 INFO  ExportHelperExtension.cs: 1145 - Found 17 in batteryCase2-1
2019-07-23 17:28:35,927 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in batteryCase2-1
2019-07-23 17:28:35,927 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from motor_support_frame_R-1
2019-07-23 17:28:35,928 INFO  ExportHelperExtension.cs: 1145 - Found 17 in motor_support_frame_R-1
2019-07-23 17:28:35,929 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in motor_support_frame_R-1
2019-07-23 17:28:35,929 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from motor_support_frame-1
2019-07-23 17:28:35,930 INFO  ExportHelperExtension.cs: 1145 - Found 17 in motor_support_frame-1
2019-07-23 17:28:35,931 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in motor_support_frame-1
2019-07-23 17:28:35,931 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from motordriverFrame-1
2019-07-23 17:28:35,932 INFO  ExportHelperExtension.cs: 1145 - Found 17 in motordriverFrame-1
2019-07-23 17:28:35,932 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in motordriverFrame-1
2019-07-23 17:28:35,933 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from motor_GM36A-3229E-2
2019-07-23 17:28:35,933 INFO  ExportHelperExtension.cs: 1145 - Found 20 in motor_GM36A-3229E-2
2019-07-23 17:28:35,934 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in motor_GM36A-3229E-2
2019-07-23 17:28:35,934 INFO  ExportHelperExtension.cs: 1134 - Retrieving features of type [RefAxis] from motor_GM36A-3229E-1
2019-07-23 17:28:35,935 INFO  ExportHelperExtension.cs: 1145 - Found 20 in motor_GM36A-3229E-1
2019-07-23 17:28:35,936 INFO  ExportHelperExtension.cs: 1155 - Found 0 features of type [RefAxis] in motor_GM36A-3229E-1
2019-07-23 17:28:36,384 INFO  ExportPropertyManager.cs: 542 - Unknown
2019-07-23 17:28:36,442 INFO  SwAddin.cs: 316 - Loading config tree
2019-07-23 17:28:36,450 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2019-07-23 17:28:36,452 INFO  ExportPropertyManager.cs: 542 - Unknown
2019-07-23 17:28:36,454 INFO  SwAddin.cs: 321 - Showing property manager
2019-07-23 17:30:01,910 INFO  ExportPropertyManager.cs: 1082 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-07-23 17:30:03,847 INFO  ExportPropertyManager.cs: 1082 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-07-23 17:30:04,364 INFO  ExportPropertyManager.cs: 1082 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-07-23 17:30:34,889 INFO  ExportPropertyManager.cs: 1182 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-07-23 17:30:36,976 INFO  ExportPropertyManager.cs: 1182 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-07-23 17:32:57,834 INFO  ExportPropertyManager.cs: 1064 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-07-23 17:33:22,965 INFO  ExportPropertyManager.cs: 1064 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-07-23 17:33:42,535 INFO  ExportPropertyManager.cs: 1082 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-07-23 17:33:43,314 INFO  ExportPropertyManager.cs: 1082 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-07-23 17:33:44,041 INFO  ExportPropertyManager.cs: 1082 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-07-23 17:35:21,161 INFO  ExportPropertyManager.cs: 454 - Configuration saved
2019-07-23 17:36:02,129 INFO  ExportPropertyManager.cs: 542 - Unknown
2019-07-23 17:36:12,831 INFO  ExportHelperExtension.cs: 338 - Creating joint Wheel_left
2019-07-23 17:36:12,838 INFO  ExportHelperExtension.cs: 1400 - Fixing components for base_link
2019-07-23 17:36:12,839 INFO  ExportHelperExtension.cs: 1405 - Fixing 26
2019-07-23 17:36:12,839 INFO  ExportHelperExtension.cs: 1405 - Fixing 30
2019-07-23 17:36:12,839 INFO  ExportHelperExtension.cs: 1405 - Fixing 43
2019-07-23 17:36:12,840 INFO  ExportHelperExtension.cs: 1405 - Fixing 29
2019-07-23 17:36:12,840 INFO  ExportHelperExtension.cs: 1405 - Fixing 38
2019-07-23 17:36:12,840 INFO  ExportHelperExtension.cs: 1405 - Fixing 32
2019-07-23 17:36:12,841 INFO  ExportHelperExtension.cs: 1405 - Fixing 31
2019-07-23 17:36:12,841 INFO  ExportHelperExtension.cs: 1405 - Fixing 33
2019-07-23 17:36:12,841 INFO  ExportHelperExtension.cs: 1405 - Fixing 24
2019-07-23 17:36:12,841 INFO  ExportHelperExtension.cs: 1405 - Fixing 27
2019-07-23 17:36:12,842 INFO  ExportHelperExtension.cs: 1405 - Fixing 32
2019-07-23 17:36:12,842 INFO  ExportHelperExtension.cs: 1405 - Fixing 25
2019-07-23 17:36:12,842 INFO  ExportHelperExtension.cs: 1405 - Fixing 29
2019-07-23 17:36:12,843 INFO  ExportHelperExtension.cs: 1405 - Fixing 26
2019-07-23 17:36:12,843 INFO  ExportHelperExtension.cs: 1405 - Fixing 23
2019-07-23 17:36:12,843 INFO  ExportHelperExtension.cs: 1405 - Fixing 22
2019-07-23 17:36:12,846 INFO  ExportHelperExtension.cs: 1405 - Fixing 21
2019-07-23 17:36:12,846 INFO  ExportHelperExtension.cs: 1405 - Fixing 19
2019-07-23 17:36:12,846 INFO  ExportHelperExtension.cs: 1405 - Fixing 20
2019-07-23 17:36:12,847 INFO  ExportHelperExtension.cs: 1405 - Fixing 18
2019-07-23 17:36:12,847 INFO  ExportHelperExtension.cs: 1405 - Fixing 17
2019-07-23 17:36:12,847 INFO  ExportHelperExtension.cs: 1405 - Fixing 28
2019-07-23 17:36:12,847 INFO  ExportHelperExtension.cs: 1405 - Fixing 33
2019-07-23 17:36:12,848 INFO  ExportHelperExtension.cs: 1405 - Fixing 35
2019-07-23 17:36:12,848 INFO  ExportHelperExtension.cs: 1405 - Fixing 34
2019-07-23 17:36:12,848 INFO  ExportHelperExtension.cs: 1405 - Fixing 36
2019-07-23 17:36:12,849 INFO  ExportHelperExtension.cs: 1405 - Fixing 39
2019-07-23 17:36:12,850 INFO  ExportHelperExtension.cs: 1405 - Fixing 37
2019-07-23 17:36:12,850 INFO  ExportHelperExtension.cs: 1405 - Fixing 40
2019-07-23 17:36:12,850 INFO  ExportHelperExtension.cs: 1405 - Fixing 25
2019-07-23 17:36:12,850 INFO  ExportHelperExtension.cs: 1405 - Fixing 31
2019-07-23 17:36:14,883 INFO  ExportHelperExtension.cs: 834 - R1: 1, System.__ComObject, 1, 0
2019-07-23 17:36:14,884 INFO  ExportHelperExtension.cs: 847 - R2: 0, 0
2019-07-23 17:36:14,885 INFO  ExportHelperExtension.cs: 855 - L1: 0
2019-07-23 17:36:14,885 INFO  ExportHelperExtension.cs: 863 - L2: 0
2019-07-23 17:36:15,027 INFO  ExportHelperExtension.cs: 1355 - Unfixing component 26
2019-07-23 17:36:15,027 INFO  ExportHelperExtension.cs: 1355 - Unfixing component 30
2019-07-23 17:36:15,028 INFO  ExportHelperExtension.cs: 1355 - Unfixing component 43
2019-07-23 17:36:15,028 INFO  ExportHelperExtension.cs: 1355 - Unfixing component 29
2019-07-23 17:36:15,028 INFO  ExportHelperExtension.cs: 1355 - Unfixing component 38
2019-07-23 17:36:15,029 INFO  ExportHelperExtension.cs: 1355 - Unfixing component 32
2019-07-23 17:36:15,029 INFO  ExportHelperExtension.cs: 1355 - Unfixing component 31
2019-07-23 17:36:15,029 INFO  ExportHelperExtension.cs: 1355 - Unfixing component 33
2019-07-23 17:36:15,030 INFO  ExportHelperExtension.cs: 1355 - Unfixing component 24
2019-07-23 17:36:15,030 INFO  ExportHelperExtension.cs: 1355 - Unfixing component 27
2019-07-23 17:36:15,030 INFO  ExportHelperExtension.cs: 1355 - Unfixing component 32
2019-07-23 17:36:15,030 INFO  ExportHelperExtension.cs: 1355 - Unfixing component 25
2019-07-23 17:36:15,031 INFO  ExportHelperExtension.cs: 1355 - Unfixing component 29
2019-07-23 17:36:15,031 INFO  ExportHelperExtension.cs: 1355 - Unfixing component 26
2019-07-23 17:36:15,031 INFO  ExportHelperExtension.cs: 1355 - Unfixing component 23
2019-07-23 17:36:15,032 INFO  ExportHelperExtension.cs: 1355 - Unfixing component 22
2019-07-23 17:36:15,032 INFO  ExportHelperExtension.cs: 1355 - Unfixing component 21
2019-07-23 17:36:15,032 INFO  ExportHelperExtension.cs: 1355 - Unfixing component 19
2019-07-23 17:36:15,032 INFO  ExportHelperExtension.cs: 1355 - Unfixing component 20
2019-07-23 17:36:15,033 INFO  ExportHelperExtension.cs: 1355 - Unfixing component 18
2019-07-23 17:36:15,034 INFO  ExportHelperExtension.cs: 1355 - Unfixing component 17
2019-07-23 17:36:15,034 INFO  ExportHelperExtension.cs: 1355 - Unfixing component 28
2019-07-23 17:36:15,034 INFO  ExportHelperExtension.cs: 1355 - Unfixing component 33
2019-07-23 17:36:15,034 INFO  ExportHelperExtension.cs: 1355 - Unfixing component 35
2019-07-23 17:36:15,034 INFO  ExportHelperExtension.cs: 1355 - Unfixing component 34
2019-07-23 17:36:15,034 INFO  ExportHelperExtension.cs: 1355 - Unfixing component 36
2019-07-23 17:36:15,035 INFO  ExportHelperExtension.cs: 1355 - Unfixing component 39
2019-07-23 17:36:15,035 INFO  ExportHelperExtension.cs: 1355 - Unfixing component 37
2019-07-23 17:36:15,035 INFO  ExportHelperExtension.cs: 1355 - Unfixing component 40
2019-07-23 17:36:15,036 INFO  ExportHelperExtension.cs: 1355 - Unfixing component 25
2019-07-23 17:36:15,036 INFO  ExportHelperExtension.cs: 1355 - Unfixing component 31
2019-07-23 17:36:25,929 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child Wheel_left failed
2019-07-23 17:36:26,821 INFO  ExportHelperExtension.cs: 338 - Creating joint Wheel_right
2019-07-23 17:36:26,822 INFO  ExportHelperExtension.cs: 1400 - Fixing components for base_link
2019-07-23 17:36:26,822 INFO  ExportHelperExtension.cs: 1405 - Fixing 26
2019-07-23 17:36:26,823 INFO  ExportHelperExtension.cs: 1405 - Fixing 30
2019-07-23 17:36:26,823 INFO  ExportHelperExtension.cs: 1405 - Fixing 43
2019-07-23 17:36:26,823 INFO  ExportHelperExtension.cs: 1405 - Fixing 29
2019-07-23 17:36:26,824 INFO  ExportHelperExtension.cs: 1405 - Fixing 38
2019-07-23 17:36:26,824 INFO  ExportHelperExtension.cs: 1405 - Fixing 32
2019-07-23 17:36:26,824 INFO  ExportHelperExtension.cs: 1405 - Fixing 31
2019-07-23 17:36:26,826 INFO  ExportHelperExtension.cs: 1405 - Fixing 33
2019-07-23 17:36:26,826 INFO  ExportHelperExtension.cs: 1405 - Fixing 24
2019-07-23 17:36:26,826 INFO  ExportHelperExtension.cs: 1405 - Fixing 27
2019-07-23 17:36:26,826 INFO  ExportHelperExtension.cs: 1405 - Fixing 32
2019-07-23 17:36:26,826 INFO  ExportHelperExtension.cs: 1405 - Fixing 25
2019-07-23 17:36:26,826 INFO  ExportHelperExtension.cs: 1405 - Fixing 29
2019-07-23 17:36:26,827 INFO  ExportHelperExtension.cs: 1405 - Fixing 26
2019-07-23 17:36:26,827 INFO  ExportHelperExtension.cs: 1405 - Fixing 23
2019-07-23 17:36:26,827 INFO  ExportHelperExtension.cs: 1405 - Fixing 22
2019-07-23 17:36:26,828 INFO  ExportHelperExtension.cs: 1405 - Fixing 21
2019-07-23 17:36:26,828 INFO  ExportHelperExtension.cs: 1405 - Fixing 19
2019-07-23 17:36:26,828 INFO  ExportHelperExtension.cs: 1405 - Fixing 20
2019-07-23 17:36:26,829 INFO  ExportHelperExtension.cs: 1405 - Fixing 18
2019-07-23 17:36:26,830 INFO  ExportHelperExtension.cs: 1405 - Fixing 17
2019-07-23 17:36:26,830 INFO  ExportHelperExtension.cs: 1405 - Fixing 28
2019-07-23 17:36:26,830 INFO  ExportHelperExtension.cs: 1405 - Fixing 33
2019-07-23 17:36:26,831 INFO  ExportHelperExtension.cs: 1405 - Fixing 35
2019-07-23 17:36:26,831 INFO  ExportHelperExtension.cs: 1405 - Fixing 34
2019-07-23 17:36:26,831 INFO  ExportHelperExtension.cs: 1405 - Fixing 36
2019-07-23 17:36:26,832 INFO  ExportHelperExtension.cs: 1405 - Fixing 39
2019-07-23 17:36:26,832 INFO  ExportHelperExtension.cs: 1405 - Fixing 37
2019-07-23 17:36:26,832 INFO  ExportHelperExtension.cs: 1405 - Fixing 40
